entry_id,transaction_id,account_id,type,amount,currency,platform_fee,tax,net_amount,status,reconciliation_id,notes,recorded_at,updated_at,operator_id
LED_17523,TXN_27523,ACC_MER_004,credit,24090.01,INR,481.8,72.27,23535.94,reconciled,REC_17523,Auto-reconciled,2026-09-26 18:06:00,,SYS
LED_17524,TXN_27524,ACC_MER_002,credit,9350.43,INR,187.01,28.05,9135.37,reconciled,REC_17524,Auto-reconciled,2026-09-26 22:08:00,,SYS
LED_17525,TXN_27525,ACC_MER_004,credit,16426.85,INR,328.54,49.28,16049.03,reconciled,REC_17525,Auto-reconciled,2026-09-26 20:10:00,,SYS
LED_17526,TXN_27526,ACC_MER_001,credit,24522.04,INR,490.44,73.57,23958.03,reconciled,REC_17526,Auto-reconciled,2026-09-26 22:12:00,,SYS
LED_17527,TXN_27527,ACC_MER_004,credit,13440.82,INR,268.82,40.32,13131.68,reconciled,REC_17527,Auto-reconciled,2026-09-26 18:14:00,,SYS
LED_17528,TXN_27528,ACC_MER_003,credit,16223.63,INR,324.47,48.67,15850.49,reconciled,REC_17528,Auto-reconciled,2026-09-26 18:16:00,,SYS
LED_17529,TXN_27529,ACC_MER_003,credit,8476.12,INR,169.52,25.43,8281.17,reconciled,REC_17529,Auto-reconciled,2026-09-26 20:18:00,,SYS
LED_17530,TXN_27530,ACC_MER_005,credit,6198.84,INR,123.98,18.6,6056.27,reconciled,REC_17530,Auto-reconciled,2026-09-26 19:20:00,,SYS
LED_17531,TXN_27531,ACC_MER_001,credit,4076.43,INR,81.53,12.23,3982.67,reconciled,REC_17531,Auto-reconciled,2026-09-26 20:22:00,,SYS
LED_17532,TXN_27532,ACC_MER_003,credit,3395.68,INR,67.91,10.19,3317.58,reconciled,REC_17532,Auto-reconciled,2026-09-26 21:24:00,,SYS
LED_17533,TXN_27533,ACC_MER_001,credit,12357.11,INR,247.14,37.07,12072.9,pending,,Awaiting bank settlement,2026-09-25 16:26:00,,SYS
LED_17534,TXN_27534,ACC_MER_005,credit,15954.18,INR,319.08,47.86,15587.23,reconciled,REC_17534,Auto-reconciled,2026-09-26 20:28:00,,SYS
LED_17536,TXN_27536,ACC_MER_002,credit,18948.58,INR,378.97,56.85,18512.76,reconciled,REC_17536,Auto-reconciled,2026-09-26 20:32:00,,SYS
LED_17537,TXN_27537,ACC_MER_001,credit,15442.99,INR,308.86,46.33,15087.8,reconciled,REC_17537,Auto-reconciled,2026-09-26 22:34:00,,SYS
LED_17539,TXN_27539,ACC_MER_005,credit,19070.0,INR,381.4,57.21,18631.39,reconciled,REC_17539,Auto-reconciled,2026-09-26 18:38:00,,SYS
LED_17540,TXN_27540,ACC_MER_001,credit,4749.92,INR,95.0,14.25,4640.67,pending,,Awaiting bank settlement,2026-09-25 16:40:00,,SYS
LED_17541,TXN_27541,ACC_MER_003,credit,4941.98,INR,98.84,14.83,4828.31,reconciled,REC_17541,Auto-reconciled,2026-09-26 18:42:00,,SYS
LED_17542,TXN_27542,ACC_MER_005,credit,8447.3,INR,168.95,25.34,8253.01,reconciled,REC_17542,Auto-reconciled,2026-09-26 22:44:00,,SYS
LED_17543,TXN_27543,ACC_MER_003,credit,5887.88,INR,117.76,17.66,5752.46,reconciled,REC_17543,Auto-reconciled,2026-09-26 20:46:00,,SYS
LED_17545,TXN_27545,ACC_MER_001,credit,5956.57,INR,119.13,17.87,5819.57,reconciled,REC_17545,Auto-reconciled,2026-09-26 22:50:00,,SYS
LED_17546,TXN_27546,ACC_MER_002,credit,12299.29,INR,245.99,36.9,12016.41,reconciled,REC_17546,Auto-reconciled,2026-09-26 22:52:00,,SYS
LED_17547,TXN_27547,ACC_MER_003,credit,23108.04,INR,462.16,69.32,22576.56,reconciled,REC_17547,Auto-reconciled,2026-09-26 19:54:00,,SYS
LED_17548,TXN_27548,ACC_MER_004,credit,13927.93,INR,278.56,41.78,13607.59,reconciled,REC_17548,Auto-reconciled,2026-09-26 21:56:00,,SYS
LED_17550,TXN_27550,ACC_MER_004,credit,1390.37,INR,27.81,4.17,1358.39,reconciled,REC_17550,Auto-reconciled,2026-09-26 22:00:00,,SYS
LED_17551,TXN_27551,ACC_MER_005,credit,18397.51,INR,367.95,55.19,17974.37,reconciled,REC_17551,Auto-reconciled,2026-09-26 19:02:00,,SYS
LED_17552,TXN_27552,ACC_MER_001,credit,23322.9,INR,466.46,69.97,22786.47,reconciled,REC_17552,Auto-reconciled,2026-09-26 21:04:00,,SYS
LED_17553,TXN_27553,ACC_MER_004,credit,11145.64,INR,222.91,33.44,10889.29,reconciled,REC_17553,Auto-reconciled,2026-09-26 23:06:00,,SYS
LED_17554,TXN_27554,ACC_MER_003,credit,8654.73,INR,173.09,25.96,8455.67,reconciled,REC_17554,Auto-reconciled,2026-09-26 19:08:00,,SYS
LED_17555,TXN_27555,ACC_MER_004,credit,18904.31,INR,378.09,56.71,18469.51,reconciled,REC_17555,Auto-reconciled,2026-09-26 23:10:00,,SYS
LED_17556,TXN_27556,ACC_MER_004,credit,9363.17,INR,187.26,28.09,9147.82,pending,,Awaiting bank settlement,2026-09-25 17:12:00,,SYS
LED_17557,TXN_27557,ACC_MER_004,credit,17219.33,INR,344.39,51.66,16823.29,reconciled,REC_17557,Auto-reconciled,2026-09-26 19:14:00,,SYS
LED_17558,TXN_27558,ACC_MER_005,credit,4342.27,INR,86.85,13.03,4242.4,reconciled,REC_17558,Auto-reconciled,2026-09-26 21:16:00,,SYS
LED_17559,TXN_27559,ACC_MER_002,credit,11886.34,INR,237.73,35.66,11612.95,reconciled,REC_17559,Auto-reconciled,2026-09-26 19:18:00,,SYS
LED_17560,TXN_27560,ACC_MER_001,credit,7001.29,INR,140.03,21.0,6840.26,reconciled,REC_17560,Auto-reconciled,2026-09-26 20:20:00,,SYS
LED_17561,TXN_27561,ACC_MER_004,credit,12655.85,INR,253.12,37.97,12364.77,reconciled,REC_17561,Auto-reconciled,2026-09-26 22:22:00,,SYS
LED_17562,TXN_27562,ACC_MER_002,credit,16476.45,INR,329.53,49.43,16097.49,reconciled,REC_17562,Auto-reconciled,2026-09-26 19:24:00,,SYS
LED_17563,TXN_27563,ACC_MER_001,credit,2617.62,INR,52.35,7.85,2557.41,reconciled,REC_17563,Auto-reconciled,2026-09-26 23:26:00,,SYS
LED_17564,TXN_27564,ACC_MER_001,credit,19588.09,INR,391.76,58.76,19137.56,reconciled,REC_17564,Auto-reconciled,2026-09-26 19:28:00,,SYS
LED_17565,TXN_27565,ACC_MER_004,credit,15949.38,INR,318.99,47.85,15582.54,reconciled,REC_17565,Auto-reconciled,2026-09-26 19:30:00,,SYS
LED_17566,TXN_27566,ACC_MER_005,credit,24599.88,INR,492.0,73.8,24034.08,reconciled,REC_17566,Auto-reconciled,2026-09-26 22:32:00,,SYS
LED_17567,TXN_27567,ACC_MER_001,credit,11793.08,INR,235.86,35.38,11521.84,reconciled,REC_17567,Auto-reconciled,2026-09-26 21:34:00,,SYS
LED_17568,TXN_27568,ACC_MER_005,credit,11377.59,INR,227.55,34.13,11115.91,reconciled,REC_17568,Auto-reconciled,2026-09-26 20:36:00,,SYS
LED_17569,TXN_27569,ACC_MER_002,credit,6728.47,INR,134.57,20.19,6573.72,reconciled,REC_17569,Auto-reconciled,2026-09-26 21:38:00,,SYS
LED_17571,TXN_27571,ACC_MER_001,credit,8278.95,INR,165.58,24.84,8088.53,reconciled,REC_17571,Auto-reconciled,2026-09-26 21:42:00,,SYS
LED_17572,TXN_27572,ACC_MER_004,credit,17529.47,INR,350.59,52.59,17126.29,reconciled,REC_17572,Auto-reconciled,2026-09-26 23:44:00,,SYS
LED_17573,TXN_27573,ACC_MER_003,credit,954.96,INR,19.1,2.86,933.0,reconciled,REC_17573,Auto-reconciled,2026-09-26 23:46:00,,SYS
LED_17574,TXN_27574,ACC_MER_003,credit,3985.84,INR,79.72,11.96,3894.17,reconciled,REC_17574,Auto-reconciled,2026-09-26 19:48:00,,SYS
LED_17575,TXN_27575,ACC_MER_002,credit,3294.81,INR,65.9,9.88,3219.03,reconciled,REC_17575,Auto-reconciled,2026-09-26 23:50:00,,SYS
LED_17576,TXN_27576,ACC_MER_004,credit,5000.32,INR,100.01,15.0,4885.31,reconciled,REC_17576,Auto-reconciled,2026-09-26 22:52:00,,SYS
LED_17577,TXN_27577,ACC_MER_001,credit,5937.05,INR,118.74,17.81,5800.5,reconciled,REC_17577,Auto-reconciled,2026-09-26 20:54:00,,SYS
LED_17578,TXN_27578,ACC_MER_003,credit,20028.41,INR,400.57,60.09,19567.76,reconciled,REC_17578,Auto-reconciled,2026-09-26 19:56:00,,SYS
LED_17579,TXN_27579,ACC_MER_004,credit,1141.16,INR,22.82,3.42,1114.91,reconciled,REC_17579,Auto-reconciled,2026-09-26 22:58:00,,SYS
LED_17580,TXN_27580,ACC_MER_001,credit,2394.97,INR,47.9,7.18,2339.89,reconciled,REC_17580,Auto-reconciled,2026-09-26 20:00:00,,SYS
LED_17581,TXN_27581,ACC_MER_003,credit,12616.78,INR,252.34,37.85,12326.59,reconciled,REC_17581,Auto-reconciled,2026-09-26 20:02:00,,SYS
LED_17582,TXN_27582,ACC_MER_001,credit,1623.68,INR,32.47,4.87,1586.34,reconciled,REC_17582,Auto-reconciled,2026-09-26 21:04:00,,SYS
LED_17584,TXN_27584,ACC_MER_002,credit,2942.3,INR,58.85,8.83,2874.63,reconciled,REC_17584,Auto-reconciled,2026-09-26 23:08:00,,SYS
LED_17585,TXN_27585,ACC_MER_001,credit,19763.33,INR,395.27,59.29,19308.77,reconciled,REC_17585,Auto-reconciled,2026-09-26 20:10:00,,SYS
LED_17586,TXN_27586,ACC_MER_001,credit,15120.76,INR,302.42,45.36,14772.98,reconciled,REC_17586,Auto-reconciled,2026-09-26 20:12:00,,SYS
LED_17588,TXN_27588,ACC_MER_004,credit,21780.51,INR,435.61,65.34,21279.56,reconciled,REC_17588,Auto-reconciled,2026-09-26 22:16:00,,SYS
LED_17589,TXN_27589,ACC_MER_002,credit,11131.11,INR,222.62,33.39,10875.09,reconciled,REC_17589,Auto-reconciled,2026-09-26 20:18:00,,SYS
LED_17590,TXN_27590,ACC_MER_002,credit,15825.73,INR,316.51,47.48,15461.74,reconciled,REC_17590,Auto-reconciled,2026-09-26 23:20:00,,SYS
LED_17591,TXN_27591,ACC_MER_001,credit,9242.1,INR,184.84,27.73,9029.53,reconciled,REC_17591,Auto-reconciled,2026-09-26 20:22:00,,SYS
LED_17592,TXN_27592,ACC_MER_001,credit,605.11,INR,12.1,1.82,591.19,reconciled,REC_17592,Auto-reconciled,2026-09-26 20:24:00,,SYS
LED_17593,TXN_27593,ACC_MER_005,credit,24303.25,INR,486.06,72.91,23744.28,reconciled,REC_17593,Auto-reconciled,2026-09-26 22:26:00,,SYS
LED_17594,TXN_27594,ACC_MER_001,credit,20043.49,INR,400.87,60.13,19582.49,reconciled,REC_17594,Auto-reconciled,2026-09-26 22:28:00,,SYS
LED_17595,TXN_27595,ACC_MER_001,credit,13332.63,INR,266.65,40.0,13025.98,reconciled,REC_17595,Auto-reconciled,2026-09-26 20:30:00,,SYS
LED_17596,TXN_27596,ACC_MER_001,credit,18238.17,INR,364.76,54.71,17818.69,reconciled,REC_17596,Auto-reconciled,2026-09-27 00:32:00,,SYS
LED_17597,TXN_27597,ACC_MER_004,credit,20934.22,INR,418.68,62.8,20452.73,reconciled,REC_17597,Auto-reconciled,2026-09-26 20:34:00,,SYS
LED_17598,TXN_27598,ACC_MER_003,credit,7293.28,INR,145.87,21.88,7125.53,reconciled,REC_17598,Auto-reconciled,2026-09-26 21:36:00,,SYS
LED_17599,TXN_27599,ACC_MER_002,credit,17481.81,INR,349.64,52.45,17079.73,reconciled,REC_17599,Auto-reconciled,2026-09-26 23:38:00,,SYS
LED_17600,TXN_27600,ACC_MER_001,credit,13229.79,INR,264.6,39.69,12925.5,reconciled,REC_17600,Auto-reconciled,2026-09-26 21:40:00,,SYS
LED_17601,TXN_27601,ACC_MER_001,credit,20908.82,INR,418.18,62.73,20427.92,reconciled,REC_17601,Auto-reconciled,2026-09-26 22:42:00,,SYS
LED_17602,TXN_27602,ACC_MER_002,credit,1796.41,INR,35.93,5.39,1755.09,reconciled,REC_17602,Auto-reconciled,2026-09-26 21:44:00,,SYS
LED_17603,TXN_27603,ACC_MER_001,credit,22839.41,INR,456.79,68.52,22314.1,reconciled,REC_17603,Auto-reconciled,2026-09-26 23:46:00,,SYS
LED_17605,TXN_27605,ACC_MER_003,credit,4179.72,INR,83.59,12.54,4083.59,reconciled,REC_17605,Auto-reconciled,2026-09-26 23:50:00,,SYS
LED_17606,TXN_27606,ACC_MER_003,credit,2101.91,INR,42.04,6.31,2053.57,reconciled,REC_17606,Auto-reconciled,2026-09-26 22:52:00,,SYS
LED_17609,TXN_27609,ACC_MER_002,credit,16723.43,INR,334.47,50.17,16338.79,reconciled,REC_17609,Auto-reconciled,2026-09-26 20:58:00,,SYS
LED_17610,TXN_27610,ACC_MER_004,credit,10122.1,INR,202.44,30.37,9889.29,reconciled,REC_17610,Auto-reconciled,2026-09-26 22:00:00,,SYS
LED_17611,TXN_27611,ACC_MER_004,credit,12876.53,INR,257.53,38.63,12580.37,reconciled,REC_17611,Auto-reconciled,2026-09-26 23:02:00,,SYS
LED_17612,TXN_27612,ACC_MER_001,credit,830.73,INR,16.61,2.49,811.62,reconciled,REC_17612,Auto-reconciled,2026-09-27 00:04:00,,SYS
LED_17613,TXN_27613,ACC_MER_004,credit,21930.3,INR,438.61,65.79,21425.9,pending,,Awaiting bank settlement,2026-09-25 19:06:00,,SYS
LED_17615,TXN_27615,ACC_MER_005,credit,2329.35,INR,46.59,6.99,2275.77,reconciled,REC_17615,Auto-reconciled,2026-09-27 01:10:00,,SYS
LED_17616,TXN_27616,ACC_MER_005,credit,8283.78,INR,165.68,24.85,8093.25,reconciled,REC_17616,Auto-reconciled,2026-09-26 21:12:00,,SYS
LED_17617,TXN_27617,ACC_MER_004,credit,10267.2,INR,205.34,30.8,10031.05,reconciled,REC_17617,Auto-reconciled,2026-09-26 21:14:00,,SYS
LED_17618,TXN_27618,ACC_MER_005,credit,24612.6,INR,492.25,73.84,24046.51,reconciled,REC_17618,Auto-reconciled,2026-09-26 22:16:00,,SYS
LED_17619,TXN_27619,ACC_MER_003,credit,642.49,INR,12.85,1.93,627.71,reconciled,REC_17619,Auto-reconciled,2026-09-27 01:18:00,,SYS
LED_17620,TXN_27620,ACC_MER_003,credit,1462.11,INR,29.24,4.39,1428.48,reconciled,REC_17620,Auto-reconciled,2026-09-26 21:20:00,,SYS
LED_17621,TXN_27621,ACC_MER_005,credit,564.76,INR,11.3,1.69,551.77,reconciled,REC_17621,Auto-reconciled,2026-09-27 01:22:00,,SYS
LED_17622,TXN_27622,ACC_MER_001,credit,15348.0,INR,306.96,46.04,14995.0,pending,,Awaiting bank settlement,2026-09-25 19:24:00,,SYS
LED_17623,TXN_27623,ACC_MER_005,credit,19192.46,INR,383.85,57.58,18751.03,pending,,Awaiting bank settlement,2026-09-25 19:26:00,,SYS
LED_17624,TXN_27624,ACC_MER_005,credit,12437.69,INR,248.75,37.31,12151.62,reconciled,REC_17624,Auto-reconciled,2026-09-27 01:28:00,,SYS
LED_17626,TXN_27626,ACC_MER_002,credit,24237.92,INR,484.76,72.71,23680.45,reconciled,REC_17626,Auto-reconciled,2026-09-26 21:32:00,,SYS
LED_17627,TXN_27627,ACC_MER_005,credit,22796.35,INR,455.93,68.39,22272.03,reconciled,REC_17627,Auto-reconciled,2026-09-27 01:34:00,,SYS
LED_17628,TXN_27628,ACC_MER_004,credit,13016.67,INR,260.33,39.05,12717.29,reconciled,REC_17628,Auto-reconciled,2026-09-26 23:36:00,,SYS
LED_17629,TXN_27629,ACC_MER_004,credit,1755.29,INR,35.11,5.27,1714.92,reconciled,REC_17629,Auto-reconciled,2026-09-26 22:38:00,,SYS
LED_17630,TXN_27630,ACC_MER_002,credit,8409.0,INR,168.18,25.23,8215.59,reconciled,REC_17630,Auto-reconciled,2026-09-27 01:40:00,,SYS
LED_17632,TXN_27632,ACC_MER_001,credit,20274.62,INR,405.49,60.82,19808.3,reconciled,REC_17632,Auto-reconciled,2026-09-27 01:44:00,,SYS
LED_17633,TXN_27633,ACC_MER_004,credit,20027.68,INR,400.55,60.08,19567.04,reconciled,REC_17633,Auto-reconciled,2026-09-26 22:46:00,,SYS
LED_17634,TXN_27634,ACC_MER_004,credit,739.25,INR,14.79,2.22,722.25,reconciled,REC_17634,Auto-reconciled,2026-09-26 21:48:00,,SYS
LED_17635,TXN_27635,ACC_MER_005,credit,13624.89,INR,272.5,40.87,13311.52,reconciled,REC_17635,Auto-reconciled,2026-09-26 22:50:00,,SYS
LED_17636,TXN_27636,ACC_MER_001,credit,23386.61,INR,467.73,70.16,22848.72,reconciled,REC_17636,Auto-reconciled,2026-09-27 00:52:00,,SYS
LED_17637,TXN_27637,ACC_MER_001,credit,15815.48,INR,316.31,47.45,15451.72,reconciled,REC_17637,Auto-reconciled,2026-09-26 22:54:00,,SYS
LED_17638,TXN_27638,ACC_MER_002,credit,733.37,INR,14.67,2.2,716.5,reconciled,REC_17638,Auto-reconciled,2026-09-26 21:56:00,,SYS
LED_17639,TXN_27639,ACC_MER_003,credit,12457.03,INR,249.14,37.37,12170.52,reconciled,REC_17639,Auto-reconciled,2026-09-27 01:58:00,,SYS
LED_17640,TXN_27640,ACC_MER_003,credit,23097.07,INR,461.94,69.29,22565.84,reconciled,REC_17640,Auto-reconciled,2026-09-27 02:00:00,,SYS
LED_17641,TXN_27641,ACC_MER_004,credit,19940.0,INR,398.8,59.82,19481.38,pending,,Awaiting bank settlement,2026-09-25 20:02:00,,SYS
LED_17642,TXN_27642,ACC_MER_003,credit,17379.79,INR,347.6,52.14,16980.05,reconciled,REC_17642,Auto-reconciled,2026-09-26 22:04:00,,SYS
LED_17643,TXN_27643,ACC_MER_004,credit,11497.58,INR,229.95,34.49,11233.14,reconciled,REC_17643,Auto-reconciled,2026-09-27 00:06:00,,SYS
LED_17644,TXN_27644,ACC_MER_002,credit,9675.36,INR,193.51,29.03,9452.83,reconciled,REC_17644,Auto-reconciled,2026-09-27 00:08:00,,SYS
LED_17645,TXN_27645,ACC_MER_003,credit,1571.91,INR,31.44,4.72,1535.76,reconciled,REC_17645,Auto-reconciled,2026-09-26 22:10:00,,SYS
LED_17646,TXN_27646,ACC_MER_001,credit,506.56,INR,10.13,1.52,494.91,reconciled,REC_17646,Auto-reconciled,2026-09-26 22:12:00,,SYS
LED_17647,TXN_27647,ACC_MER_001,credit,13267.59,INR,265.35,39.8,12962.44,reconciled,REC_17647,Auto-reconciled,2026-09-26 23:14:00,,SYS
LED_17648,TXN_27648,ACC_MER_001,credit,14555.94,INR,291.12,43.67,14221.15,reconciled,REC_17648,Auto-reconciled,2026-09-27 01:16:00,,SYS
LED_17649,TXN_27649,ACC_MER_005,credit,808.85,INR,16.18,2.43,790.25,reconciled,REC_17649,Auto-reconciled,2026-09-27 02:18:00,,SYS
LED_17650,TXN_27650,ACC_MER_001,credit,16390.66,INR,327.81,49.17,16013.67,reconciled,REC_17650,Auto-reconciled,2026-09-27 01:20:00,,SYS
LED_17651,TXN_27651,ACC_MER_002,credit,20000.41,INR,400.01,60.0,19540.4,reconciled,REC_17651,Auto-reconciled,2026-09-26 23:22:00,,SYS
LED_17652,TXN_27652,ACC_MER_004,credit,8566.21,INR,171.32,25.7,8369.19,reconciled,REC_17652,Auto-reconciled,2026-09-27 00:24:00,,SYS
LED_17653,TXN_27653,ACC_MER_003,credit,18352.85,INR,367.06,55.06,17930.73,reconciled,REC_17653,Auto-reconciled,2026-09-26 22:26:00,,SYS
LED_17654,TXN_27654,ACC_MER_005,credit,18968.25,INR,379.37,56.9,18531.98,reconciled,REC_17654,Auto-reconciled,2026-09-26 23:28:00,,SYS
LED_17655,TXN_27655,ACC_MER_003,credit,10853.24,INR,217.06,32.56,10603.62,reconciled,REC_17655,Auto-reconciled,2026-09-27 00:30:00,,SYS
LED_17656,TXN_27656,ACC_MER_002,credit,17448.76,INR,348.98,52.35,17047.44,reconciled,REC_17656,Auto-reconciled,2026-09-27 01:32:00,,SYS
LED_17658,TXN_27658,ACC_MER_004,credit,19159.18,INR,383.18,57.48,18718.52,pending,,Awaiting bank settlement,2026-09-25 20:36:00,,SYS
LED_17659,TXN_27659,ACC_MER_004,credit,11475.43,INR,229.51,34.43,11211.5,reconciled,REC_17659,Auto-reconciled,2026-09-26 22:38:00,,SYS
LED_17660,TXN_27660,ACC_MER_002,credit,6122.33,INR,122.45,18.37,5981.52,reconciled,REC_17660,Auto-reconciled,2026-09-27 00:40:00,,SYS
LED_17661,TXN_27661,ACC_MER_004,credit,14932.76,INR,298.66,44.8,14589.31,reconciled,REC_17661,Auto-reconciled,2026-09-26 22:42:00,,SYS
LED_17662,TXN_27662,ACC_MER_002,credit,16678.37,INR,333.57,50.04,16294.77,reconciled,REC_17662,Auto-reconciled,2026-09-26 22:44:00,,SYS
LED_17663,TXN_27663,ACC_MER_001,credit,4334.09,INR,86.68,13.0,4234.41,pending,,Awaiting bank settlement,2026-09-25 20:46:00,,SYS
LED_17664,TXN_27664,ACC_MER_003,credit,4478.43,INR,89.57,13.44,4375.43,reconciled,REC_17664,Auto-reconciled,2026-09-26 22:48:00,,SYS
LED_17665,TXN_27665,ACC_MER_001,credit,24970.54,INR,499.41,74.91,24396.22,reconciled,REC_17665,Auto-reconciled,2026-09-27 00:50:00,,SYS
LED_17666,TXN_27666,ACC_MER_005,credit,8226.82,INR,164.54,24.68,8037.6,reconciled,REC_17666,Auto-reconciled,2026-09-27 00:52:00,,SYS
LED_17667,TXN_27667,ACC_MER_004,credit,20537.03,INR,410.74,61.61,20064.68,reconciled,REC_17667,Auto-reconciled,2026-09-26 23:54:00,,SYS
LED_17668,TXN_27668,ACC_MER_005,credit,8015.48,INR,160.31,24.05,7831.12,reconciled,REC_17668,Auto-reconciled,2026-09-27 01:56:00,,SYS
LED_17669,TXN_27669,ACC_MER_005,credit,21440.57,INR,428.81,64.32,20947.44,reconciled,REC_17669,Auto-reconciled,2026-09-27 00:58:00,,SYS
LED_17670,TXN_27670,ACC_MER_003,credit,10868.54,INR,217.37,32.61,10618.56,reconciled,REC_17670,Auto-reconciled,2026-09-26 23:00:00,,SYS
LED_17671,TXN_27671,ACC_MER_004,credit,6650.63,INR,133.01,19.95,6497.67,reconciled,REC_17671,Auto-reconciled,2026-09-27 02:02:00,,SYS
LED_17672,TXN_27672,ACC_MER_001,credit,5229.54,INR,104.59,15.69,5109.26,reconciled,REC_17672,Auto-reconciled,2026-09-27 01:04:00,,SYS
LED_17673,TXN_27673,ACC_MER_003,credit,17722.46,INR,354.45,53.17,17314.84,pending,,Awaiting bank settlement,2026-09-25 21:06:00,,SYS
LED_17674,TXN_27674,ACC_MER_004,credit,17962.04,INR,359.24,53.89,17548.91,reconciled,REC_17674,Auto-reconciled,2026-09-26 23:08:00,,SYS
LED_17675,TXN_27675,ACC_MER_004,credit,21366.06,INR,427.32,64.1,20874.64,reconciled,REC_17675,Auto-reconciled,2026-09-26 23:10:00,,SYS
LED_17676,TXN_27676,ACC_MER_003,credit,17385.88,INR,347.72,52.16,16986.0,reconciled,REC_17676,Auto-reconciled,2026-09-27 02:12:00,,SYS
LED_17677,TXN_27677,ACC_MER_005,credit,11699.44,INR,233.99,35.1,11430.35,reconciled,REC_17677,Auto-reconciled,2026-09-27 01:14:00,,SYS
LED_17678,TXN_27678,ACC_MER_003,credit,11048.61,INR,220.97,33.15,10794.49,pending,,Awaiting bank settlement,2026-09-25 21:16:00,,SYS
LED_17679,TXN_27679,ACC_MER_002,credit,16677.45,INR,333.55,50.03,16293.87,reconciled,REC_17679,Auto-reconciled,2026-09-27 00:18:00,,SYS
LED_17680,TXN_27680,ACC_MER_001,credit,9088.66,INR,181.77,27.27,8879.62,reconciled,REC_17680,Auto-reconciled,2026-09-27 01:20:00,,SYS
LED_17681,TXN_27681,ACC_MER_004,credit,16204.06,INR,324.08,48.61,15831.37,reconciled,REC_17681,Auto-reconciled,2026-09-26 23:22:00,,SYS
LED_17682,TXN_27682,ACC_MER_002,credit,20423.39,INR,408.47,61.27,19953.65,reconciled,REC_17682,Auto-reconciled,2026-09-27 00:24:00,,SYS
LED_17683,TXN_27683,ACC_MER_003,credit,5262.64,INR,105.25,15.79,5141.6,reconciled,REC_17683,Auto-reconciled,2026-09-27 00:26:00,,SYS
LED_17684,TXN_27684,ACC_MER_003,credit,21173.62,INR,423.47,63.52,20686.63,reconciled,REC_17684,Auto-reconciled,2026-09-27 00:28:00,,SYS
LED_17686,TXN_27686,ACC_MER_005,credit,816.71,INR,16.33,2.45,797.93,reconciled,REC_17686,Auto-reconciled,2026-09-26 23:32:00,,SYS
LED_17687,TXN_27687,ACC_MER_003,credit,7698.74,INR,153.97,23.1,7521.67,reconciled,REC_17687,Auto-reconciled,2026-09-26 23:34:00,,SYS
LED_17688,TXN_27688,ACC_MER_004,credit,16283.61,INR,325.67,48.85,15909.09,reconciled,REC_17688,Auto-reconciled,2026-09-27 02:36:00,,SYS
LED_17689,TXN_27689,ACC_MER_001,credit,12483.88,INR,249.68,37.45,12196.75,reconciled,REC_17689,Auto-reconciled,2026-09-26 23:38:00,,SYS
LED_17691,TXN_27691,ACC_MER_004,credit,16824.24,INR,336.48,50.47,16437.28,reconciled,REC_17691,Auto-reconciled,2026-09-27 01:42:00,,SYS
LED_17692,TXN_27692,ACC_MER_002,credit,14023.24,INR,280.46,42.07,13700.71,pending,,Awaiting bank settlement,2026-09-25 21:44:00,,SYS
LED_17693,TXN_27693,ACC_MER_004,credit,20866.97,INR,417.34,62.6,20387.03,pending,,Awaiting bank settlement,2026-09-25 21:46:00,,SYS
LED_17694,TXN_27694,ACC_MER_005,credit,19085.81,INR,381.72,57.26,18646.84,reconciled,REC_17694,Auto-reconciled,2026-09-27 03:48:00,,SYS
LED_17695,TXN_27695,ACC_MER_001,credit,13272.37,INR,265.45,39.82,12967.11,reconciled,REC_17695,Auto-reconciled,2026-09-27 02:50:00,,SYS
LED_17696,TXN_27696,ACC_MER_002,credit,17647.66,INR,352.95,52.94,17241.76,reconciled,REC_17696,Auto-reconciled,2026-09-27 01:52:00,,SYS
LED_17697,TXN_27697,ACC_MER_004,credit,22883.48,INR,457.67,68.65,22357.16,reconciled,REC_17697,Auto-reconciled,2026-09-27 00:54:00,,SYS
LED_17698,TXN_27698,ACC_MER_002,credit,14923.77,INR,298.48,44.77,14580.52,reconciled,REC_17698,Auto-reconciled,2026-09-27 02:56:00,,SYS
LED_17699,TXN_27699,ACC_MER_002,credit,15121.45,INR,302.43,45.36,14773.66,pending,,Awaiting bank settlement,2026-09-25 21:58:00,,SYS
LED_17700,TXN_27700,ACC_MER_001,credit,10507.24,INR,210.14,31.52,10265.57,reconciled,REC_17700,Auto-reconciled,2026-09-27 00:00:00,,SYS
LED_17702,TXN_27702,ACC_MER_005,credit,14240.04,INR,284.8,42.72,13912.52,reconciled,REC_17702,Auto-reconciled,2026-09-27 02:04:00,,SYS
LED_17703,TXN_27703,ACC_MER_004,credit,7241.59,INR,144.83,21.72,7075.03,reconciled,REC_17703,Auto-reconciled,2026-09-27 03:06:00,,SYS
LED_17704,TXN_27704,ACC_MER_002,credit,23124.73,INR,462.49,69.37,22592.86,reconciled,REC_17704,Auto-reconciled,2026-09-27 00:08:00,,SYS
LED_17705,TXN_27705,ACC_MER_005,credit,13930.77,INR,278.62,41.79,13610.36,reconciled,REC_17705,Auto-reconciled,2026-09-27 02:10:00,,SYS
