settlement_id,transaction_id,bank_name,account_last4,routing_number,swift_code,amount,currency,status,failure_reason,batch_id,settled_at,utr_number,reference_id,metadata
STL_13911,TXN_23911,ICICI Bank,4777,RTG123456,SWIFT123,7697.14,INR,settled,,BATCH_20260920,2026-09-21 16:42:00,UTR94093033,REF_13911,{}
STL_13912,TXN_23912,Axis Bank,1257,RTG123456,SWIFT123,17578.88,INR,settled,,BATCH_20260920,2026-09-21 20:44:00,UTR20330495,REF_13912,{}
STL_13913,TXN_23913,Axis Bank,4525,RTG123456,SWIFT123,17877.96,INR,settled,,BATCH_20260920,2026-09-21 18:46:00,UTR98223001,REF_13913,{}
STL_13914,TXN_23914,SBI,5906,RTG123456,SWIFT123,13752.81,INR,settled,,BATCH_20260920,2026-09-21 20:48:00,UTR38326126,REF_13914,{}
STL_13915,TXN_23915,SBI,9707,RTG123456,SWIFT123,17589.02,INR,settled,,BATCH_20260920,2026-09-21 18:50:00,UTR38988795,REF_13915,{}
STL_13916,TXN_23916,HDFC Bank,4074,RTG123456,SWIFT123,7812.8,INR,settled,,BATCH_20260920,2026-09-21 17:52:00,UTR62708070,REF_13916,{}
STL_13917,TXN_23917,HDFC Bank,5415,RTG123456,SWIFT123,23869.49,INR,settled,,BATCH_20260920,2026-09-21 17:54:00,UTR73173391,REF_13917,{}
STL_13918,TXN_23918,HDFC Bank,7643,RTG123456,SWIFT123,1391.09,INR,settled,,BATCH_20260920,2026-09-21 16:56:00,UTR75545500,REF_13918,{}
STL_13919,TXN_23919,ICICI Bank,6252,RTG123456,SWIFT123,7689.98,INR,settled,,BATCH_20260920,2026-09-21 18:58:00,UTR14709374,REF_13919,{}
STL_13920,TXN_23920,ICICI Bank,3551,RTG123456,SWIFT123,5127.64,INR,settled,,BATCH_20260920,2026-09-21 21:00:00,UTR23692817,REF_13920,{}
STL_13921,TXN_23921,ICICI Bank,8688,RTG123456,SWIFT123,5721.68,INR,settled,,BATCH_20260920,2026-09-21 17:02:00,UTR98110214,REF_13921,{}
STL_13922,TXN_23922,HDFC Bank,2610,RTG123456,SWIFT123,13944.75,INR,settled,,BATCH_20260920,2026-09-21 20:04:00,UTR78016147,REF_13922,{}
STL_13923,TXN_23923,SBI,5893,RTG123456,SWIFT123,1791.62,INR,settled,,BATCH_20260920,2026-09-21 19:06:00,UTR55671896,REF_13923,{}
STL_13924,TXN_23924,SBI,1167,RTG123456,SWIFT123,12376.0,INR,settled,,BATCH_20260920,2026-09-21 18:08:00,UTR76252189,REF_13924,{}
STL_13925,TXN_23925,ICICI Bank,8427,RTG123456,SWIFT123,4468.85,INR,settled,,BATCH_20260920,2026-09-21 17:10:00,UTR48882919,REF_13925,{}
STL_13926,TXN_23926,ICICI Bank,7916,RTG123456,SWIFT123,2756.11,INR,settled,,BATCH_20260920,2026-09-21 17:12:00,UTR11017543,REF_13926,{}
STL_13927,TXN_23927,ICICI Bank,7725,RTG123456,SWIFT123,4479.09,INR,settled,,BATCH_20260920,2026-09-21 18:14:00,UTR14251368,REF_13927,{}
STL_13928,TXN_23928,ICICI Bank,6435,RTG123456,SWIFT123,4143.78,INR,settled,,BATCH_20260920,2026-09-21 18:16:00,UTR64880658,REF_13928,{}
STL_13929,TXN_23929,SBI,8012,RTG123456,SWIFT123,17614.32,INR,settled,,BATCH_20260920,2026-09-21 21:18:00,UTR15972388,REF_13929,{}
STL_13930,TXN_23930,SBI,9920,RTG123456,SWIFT123,3280.16,INR,settled,,BATCH_20260920,2026-09-21 20:20:00,UTR14802110,REF_13930,{}
STL_13931,TXN_23931,HDFC Bank,6954,RTG123456,SWIFT123,18001.39,INR,settled,,BATCH_20260920,2026-09-21 21:22:00,UTR50600012,REF_13931,{}
STL_13932,TXN_23932,SBI,2576,RTG123456,SWIFT123,20415.79,INR,settled,,BATCH_20260920,2026-09-21 18:24:00,UTR43417274,REF_13932,{}
STL_13933,TXN_23933,SBI,6703,RTG123456,SWIFT123,3021.21,INR,settled,,BATCH_20260920,2026-09-21 18:26:00,UTR74406611,REF_13933,{}
STL_13934,TXN_23934,SBI,5900,RTG123456,SWIFT123,19681.08,INR,settled,,BATCH_20260920,2026-09-21 21:28:00,UTR41080822,REF_13934,{}
STL_13935,TXN_23935,Axis Bank,6779,RTG123456,SWIFT123,20553.75,INR,settled,,BATCH_20260920,2026-09-21 20:30:00,UTR35983007,REF_13935,{}
STL_13936,TXN_23936,ICICI Bank,5366,RTG123456,SWIFT123,16285.55,INR,settled,,BATCH_20260920,2026-09-21 17:32:00,UTR44174119,REF_13936,{}
STL_13937,TXN_23937,HDFC Bank,2419,RTG123456,SWIFT123,11834.69,INR,settled,,BATCH_20260920,2026-09-21 21:34:00,UTR43412953,REF_13937,{}
STL_13938,TXN_23938,HDFC Bank,1437,RTG123456,SWIFT123,190.28,INR,settled,,BATCH_20260920,2026-09-21 18:36:00,UTR90416613,REF_13938,{}
STL_13939,TXN_23939,SBI,9854,RTG123456,SWIFT123,13627.48,INR,settled,,BATCH_20260920,2026-09-21 20:38:00,UTR50815331,REF_13939,{}
STL_13940,TXN_23940,ICICI Bank,3425,RTG123456,SWIFT123,16953.89,INR,settled,,BATCH_20260920,2026-09-21 19:40:00,UTR56122233,REF_13940,{}
STL_13941,TXN_23941,HDFC Bank,6062,RTG123456,SWIFT123,204.47,INR,settled,,BATCH_20260920,2026-09-21 17:42:00,UTR63668121,REF_13941,{}
STL_13942,TXN_23942,Axis Bank,8637,RTG123456,SWIFT123,9802.18,INR,settled,,BATCH_20260920,2026-09-21 17:44:00,UTR21862737,REF_13942,{}
STL_13943,TXN_23943,HDFC Bank,7528,RTG123456,SWIFT123,15421.49,INR,settled,,BATCH_20260920,2026-09-21 20:46:00,UTR11871381,REF_13943,{}
STL_13944,TXN_23944,SBI,6372,RTG123456,SWIFT123,1444.02,INR,pending,,BATCH_20260920,,,REF_13944,{}
STL_13945,TXN_23945,Axis Bank,7110,RTG123456,SWIFT123,21090.38,INR,settled,,BATCH_20260920,2026-09-21 19:50:00,UTR40650211,REF_13945,{}
STL_13946,TXN_23946,ICICI Bank,8447,RTG123456,SWIFT123,11529.15,INR,settled,,BATCH_20260920,2026-09-21 20:52:00,UTR99211813,REF_13946,{}
STL_13947,TXN_23947,SBI,5912,RTG123456,SWIFT123,19657.07,INR,settled,,BATCH_20260920,2026-09-21 20:54:00,UTR52854128,REF_13947,{}
STL_13948,TXN_23948,HDFC Bank,8060,RTG123456,SWIFT123,2243.23,INR,settled,,BATCH_20260920,2026-09-21 19:56:00,UTR53098903,REF_13948,{}
STL_13949,TXN_23949,ICICI Bank,8837,RTG123456,SWIFT123,23749.5,INR,settled,,BATCH_20260920,2026-09-21 19:58:00,UTR78792175,REF_13949,{}
STL_13950,TXN_23950,HDFC Bank,5629,RTG123456,SWIFT123,12193.13,INR,settled,,BATCH_20260920,2026-09-21 22:00:00,UTR83757739,REF_13950,{}
STL_13951,TXN_23951,Axis Bank,8135,RTG123456,SWIFT123,16541.77,INR,settled,,BATCH_20260920,2026-09-21 19:02:00,UTR26253416,REF_13951,{}
STL_13952,TXN_23952,ICICI Bank,2005,RTG123456,SWIFT123,20936.76,INR,settled,,BATCH_20260920,2026-09-21 20:04:00,UTR29086766,REF_13952,{}
STL_13953,TXN_23953,Axis Bank,4287,RTG123456,SWIFT123,12508.45,INR,settled,,BATCH_20260920,2026-09-21 21:06:00,UTR39870591,REF_13953,{}
STL_13954,TXN_23954,Axis Bank,6688,RTG123456,SWIFT123,24327.4,INR,settled,,BATCH_20260920,2026-09-21 22:08:00,UTR58955678,REF_13954,{}
STL_13955,TXN_23955,ICICI Bank,6084,RTG123456,SWIFT123,14038.92,INR,settled,,BATCH_20260920,2026-09-21 21:10:00,UTR57342658,REF_13955,{}
STL_13956,TXN_23956,HDFC Bank,1724,RTG123456,SWIFT123,21564.42,INR,settled,,BATCH_20260920,2026-09-21 20:12:00,UTR12606901,REF_13956,{}
STL_13957,TXN_23957,ICICI Bank,5461,RTG123456,SWIFT123,2748.05,INR,settled,,BATCH_20260920,2026-09-21 18:14:00,UTR58722778,REF_13957,{}
STL_13959,TXN_23959,Axis Bank,8414,RTG123456,SWIFT123,18367.69,INR,settled,,BATCH_20260920,2026-09-21 21:18:00,UTR90764567,REF_13959,{}
STL_13960,TXN_23960,SBI,9072,RTG123456,SWIFT123,1522.92,INR,settled,,BATCH_20260920,2026-09-21 20:20:00,UTR26446250,REF_13960,{}
STL_13961,TXN_23961,ICICI Bank,6913,RTG123456,SWIFT123,8039.55,INR,settled,,BATCH_20260920,2026-09-21 19:22:00,UTR91201095,REF_13961,{}
STL_13962,TXN_23962,SBI,2692,RTG123456,SWIFT123,8064.33,INR,settled,,BATCH_20260920,2026-09-21 22:24:00,UTR96145521,REF_13962,{}
STL_13963,TXN_23963,Axis Bank,4024,RTG123456,SWIFT123,6498.17,INR,settled,,BATCH_20260920,2026-09-21 20:26:00,UTR33557881,REF_13963,{}
STL_13964,TXN_23964,HDFC Bank,1417,RTG123456,SWIFT123,969.66,INR,settled,,BATCH_20260920,2026-09-21 20:28:00,UTR44239183,REF_13964,{}
STL_13965,TXN_23965,Axis Bank,2119,RTG123456,SWIFT123,13468.7,INR,settled,,BATCH_20260920,2026-09-21 18:30:00,UTR46612974,REF_13965,{}
STL_13966,TXN_23966,ICICI Bank,8110,RTG123456,SWIFT123,6786.61,INR,settled,,BATCH_20260920,2026-09-21 19:32:00,UTR93321752,REF_13966,{}
STL_13967,TXN_23967,SBI,6332,RTG123456,SWIFT123,7972.73,INR,settled,,BATCH_20260920,2026-09-21 19:34:00,UTR99936831,REF_13967,{}
STL_13968,TXN_23968,HDFC Bank,4595,RTG123456,SWIFT123,2017.8,INR,settled,,BATCH_20260920,2026-09-21 19:36:00,UTR38751705,REF_13968,{}
STL_13969,TXN_23969,HDFC Bank,4563,RTG123456,SWIFT123,2231.85,INR,settled,,BATCH_20260920,2026-09-21 20:38:00,UTR85429039,REF_13969,{}
STL_13970,TXN_23970,HDFC Bank,9103,RTG123456,SWIFT123,13223.35,INR,settled,,BATCH_20260920,2026-09-21 21:40:00,UTR33297720,REF_13970,{}
STL_13971,TXN_23971,HDFC Bank,8750,RTG123456,SWIFT123,21121.08,INR,settled,,BATCH_20260920,2026-09-21 22:42:00,UTR93950455,REF_13971,{}
STL_13972,TXN_23972,HDFC Bank,6103,RTG123456,SWIFT123,15795.26,INR,settled,,BATCH_20260920,2026-09-21 20:44:00,UTR91565266,REF_13972,{}
STL_13973,TXN_23973,Axis Bank,6281,RTG123456,SWIFT123,4030.9,INR,settled,,BATCH_20260920,2026-09-21 18:46:00,UTR25072831,REF_13973,{}
STL_13974,TXN_23974,HDFC Bank,6378,RTG123456,SWIFT123,269.21,INR,settled,,BATCH_20260920,2026-09-21 21:48:00,UTR95889284,REF_13974,{}
STL_13975,TXN_23975,SBI,6607,RTG123456,SWIFT123,17597.98,INR,settled,,BATCH_20260920,2026-09-21 18:50:00,UTR32157253,REF_13975,{}
STL_13976,TXN_23976,SBI,3958,RTG123456,SWIFT123,1722.59,INR,settled,,BATCH_20260920,2026-09-21 18:52:00,UTR99715486,REF_13976,{}
STL_13977,TXN_23977,HDFC Bank,1320,RTG123456,SWIFT123,14730.51,INR,settled,,BATCH_20260920,2026-09-21 18:54:00,UTR84120691,REF_13977,{}
STL_13978,TXN_23978,ICICI Bank,3931,RTG123456,SWIFT123,19400.32,INR,pending,,BATCH_20260920,,,REF_13978,{}
STL_13979,TXN_23979,Axis Bank,7452,RTG123456,SWIFT123,5462.51,INR,settled,,BATCH_20260920,2026-09-21 20:58:00,UTR57339598,REF_13979,{}
STL_13981,TXN_23981,SBI,1736,RTG123456,SWIFT123,15017.44,INR,settled,,BATCH_20260920,2026-09-21 23:02:00,UTR78153268,REF_13981,{}
STL_13985,TXN_23985,ICICI Bank,2252,RTG123456,SWIFT123,13118.9,INR,settled,,BATCH_20260920,2026-09-21 23:10:00,UTR49099161,REF_13985,{}
STL_13986,TXN_23986,SBI,1022,RTG123456,SWIFT123,18396.88,INR,settled,,BATCH_20260920,2026-09-21 20:12:00,UTR75428365,REF_13986,{}
STL_13987,TXN_23987,Axis Bank,1006,RTG123456,SWIFT123,24017.62,INR,settled,,BATCH_20260920,2026-09-21 19:14:00,UTR44827775,REF_13987,{}
STL_13988,TXN_23988,HDFC Bank,9125,RTG123456,SWIFT123,13521.58,INR,settled,,BATCH_20260920,2026-09-21 20:16:00,UTR35685460,REF_13988,{}
STL_13989,TXN_23989,ICICI Bank,6408,RTG123456,SWIFT123,8092.44,INR,settled,,BATCH_20260920,2026-09-21 19:18:00,UTR87558195,REF_13989,{}
STL_13990,TXN_23990,Axis Bank,1910,RTG123456,SWIFT123,20972.8,INR,settled,,BATCH_20260920,2026-09-21 23:20:00,UTR77047953,REF_13990,{}
STL_13991,TXN_23991,HDFC Bank,3339,RTG123456,SWIFT123,2054.72,INR,settled,,BATCH_20260920,2026-09-21 19:22:00,UTR77602143,REF_13991,{}
STL_13992,TXN_23992,SBI,1827,RTG123456,SWIFT123,10417.66,INR,settled,,BATCH_20260920,2026-09-21 20:24:00,UTR72793271,REF_13992,{}
STL_13993,TXN_23993,SBI,7011,RTG123456,SWIFT123,6790.45,INR,settled,,BATCH_20260920,2026-09-21 23:26:00,UTR80933819,REF_13993,{}
STL_13994,TXN_23994,ICICI Bank,9564,RTG123456,SWIFT123,12112.48,INR,settled,,BATCH_20260920,2026-09-21 21:28:00,UTR45859013,REF_13994,{}
STL_13995,TXN_23995,Axis Bank,7090,RTG123456,SWIFT123,17155.05,INR,settled,,BATCH_20260920,2026-09-21 22:30:00,UTR83628253,REF_13995,{}
STL_13996,TXN_23996,SBI,8153,RTG123456,SWIFT123,19635.46,INR,settled,,BATCH_20260920,2026-09-21 23:32:00,UTR29032062,REF_13996,{}
STL_13997,TXN_23997,Axis Bank,7017,RTG123456,SWIFT123,4912.84,INR,settled,,BATCH_20260920,2026-09-21 19:34:00,UTR71763278,REF_13997,{}
STL_13998,TXN_23998,ICICI Bank,6863,RTG123456,SWIFT123,22987.97,INR,settled,,BATCH_20260920,2026-09-21 22:36:00,UTR26692600,REF_13998,{}
STL_14000,TXN_24000,HDFC Bank,6939,RTG123456,SWIFT123,9665.58,INR,settled,,BATCH_20260920,2026-09-21 21:40:00,UTR60236873,REF_14000,{}
STL_14001,TXN_24001,SBI,7821,RTG123456,SWIFT123,16227.7,INR,settled,,BATCH_20260920,2026-09-21 21:42:00,UTR16900920,REF_14001,{}
STL_14002,TXN_24002,HDFC Bank,3566,RTG123456,SWIFT123,8202.17,INR,settled,,BATCH_20260920,2026-09-21 22:44:00,UTR64294897,REF_14002,{}
STL_14003,TXN_24003,Axis Bank,5321,RTG123456,SWIFT123,185.82,INR,settled,,BATCH_20260920,2026-09-21 21:46:00,UTR38763419,REF_14003,{}
STL_14005,TXN_24005,SBI,2932,RTG123456,SWIFT123,1483.34,INR,settled,,BATCH_20260920,2026-09-21 21:50:00,UTR22305293,REF_14005,{}
STL_14007,TXN_24007,ICICI Bank,1011,RTG123456,SWIFT123,4256.45,INR,settled,,BATCH_20260920,2026-09-21 23:54:00,UTR20567187,REF_14007,{}
STL_14008,TXN_24008,SBI,8651,RTG123456,SWIFT123,8866.91,INR,settled,,BATCH_20260920,2026-09-21 19:56:00,UTR49279819,REF_14008,{}
STL_14009,TXN_24009,ICICI Bank,5427,RTG123456,SWIFT123,1564.67,INR,settled,,BATCH_20260920,2026-09-21 21:58:00,UTR54183640,REF_14009,{}
STL_14010,TXN_24010,ICICI Bank,5953,RTG123456,SWIFT123,3091.07,INR,settled,,BATCH_20260920,2026-09-21 23:00:00,UTR45602534,REF_14010,{}
STL_14011,TXN_24011,SBI,1471,RTG123456,SWIFT123,1651.45,INR,settled,,BATCH_20260920,2026-09-22 00:02:00,UTR51097355,REF_14011,{}
STL_14012,TXN_24012,Axis Bank,2249,RTG123456,SWIFT123,15163.1,INR,settled,,BATCH_20260920,2026-09-22 00:04:00,UTR29375444,REF_14012,{}
STL_14013,TXN_24013,Axis Bank,7237,RTG123456,SWIFT123,6329.88,INR,settled,,BATCH_20260920,2026-09-21 20:06:00,UTR52049135,REF_14013,{}
STL_14014,TXN_24014,SBI,6010,RTG123456,SWIFT123,23624.48,INR,settled,,BATCH_20260920,2026-09-21 20:08:00,UTR65094482,REF_14014,{}
STL_14015,TXN_24015,ICICI Bank,7753,RTG123456,SWIFT123,24450.82,INR,settled,,BATCH_20260920,2026-09-21 22:10:00,UTR16715466,REF_14015,{}
STL_14016,TXN_24016,SBI,7343,RTG123456,SWIFT123,12799.18,INR,settled,,BATCH_20260920,2026-09-21 20:12:00,UTR91260349,REF_14016,{}
STL_14017,TXN_24017,HDFC Bank,3284,RTG123456,SWIFT123,4351.45,INR,settled,,BATCH_20260920,2026-09-21 22:14:00,UTR12588816,REF_14017,{}
STL_14018,TXN_24018,SBI,4745,RTG123456,SWIFT123,14518.11,INR,settled,,BATCH_20260920,2026-09-22 00:16:00,UTR18372585,REF_14018,{}
STL_14019,TXN_24019,HDFC Bank,6894,RTG123456,SWIFT123,12967.97,INR,settled,,BATCH_20260920,2026-09-21 22:18:00,UTR13736045,REF_14019,{}
STL_14020,TXN_24020,HDFC Bank,1119,RTG123456,SWIFT123,24166.26,INR,settled,,BATCH_20260920,2026-09-21 23:20:00,UTR83033353,REF_14020,{}
STL_14022,TXN_24022,Axis Bank,9611,RTG123456,SWIFT123,4266.11,INR,pending,,BATCH_20260920,,,REF_14022,{}
STL_14023,TXN_24023,HDFC Bank,4083,RTG123456,SWIFT123,24597.46,INR,settled,,BATCH_20260920,2026-09-21 23:26:00,UTR25216071,REF_14023,{}
STL_14024,TXN_24024,SBI,5098,RTG123456,SWIFT123,9096.27,INR,settled,,BATCH_20260920,2026-09-21 23:28:00,UTR11961183,REF_14024,{}
STL_14025,TXN_24025,HDFC Bank,8624,RTG123456,SWIFT123,4958.67,INR,settled,,BATCH_20260920,2026-09-21 23:30:00,UTR70113076,REF_14025,{}
STL_14026,TXN_24026,ICICI Bank,7416,RTG123456,SWIFT123,19366.36,INR,settled,,BATCH_20260920,2026-09-21 23:32:00,UTR68517006,REF_14026,{}
STL_14027,TXN_24027,HDFC Bank,7991,RTG123456,SWIFT123,4370.23,INR,settled,,BATCH_20260920,2026-09-21 21:34:00,UTR35737709,REF_14027,{}
STL_14029,TXN_24029,Axis Bank,1869,RTG123456,SWIFT123,21557.42,INR,settled,,BATCH_20260920,2026-09-22 00:38:00,UTR44723058,REF_14029,{}
STL_14030,TXN_24030,SBI,4432,RTG123456,SWIFT123,9297.85,INR,settled,,BATCH_20260920,2026-09-21 22:40:00,UTR32828759,REF_14030,{}
STL_14031,TXN_24031,ICICI Bank,4679,RTG123456,SWIFT123,22861.75,INR,settled,,BATCH_20260920,2026-09-21 23:42:00,UTR50278805,REF_14031,{}
STL_14033,TXN_24033,SBI,2974,RTG123456,SWIFT123,12092.26,INR,settled,,BATCH_20260920,2026-09-22 00:46:00,UTR94315032,REF_14033,{}
STL_14034,TXN_24034,ICICI Bank,1011,RTG123456,SWIFT123,4296.93,INR,settled,,BATCH_20260920,2026-09-21 20:48:00,UTR10972431,REF_14034,{}
STL_14035,TXN_24035,ICICI Bank,4575,RTG123456,SWIFT123,20141.58,INR,settled,,BATCH_20260920,2026-09-21 22:50:00,UTR54991097,REF_14035,{}
STL_14036,TXN_24036,Axis Bank,8183,RTG123456,SWIFT123,16761.5,INR,settled,,BATCH_20260920,2026-09-21 22:52:00,UTR69088867,REF_14036,{}
STL_14037,TXN_24037,ICICI Bank,6853,RTG123456,SWIFT123,19457.72,INR,settled,,BATCH_20260920,2026-09-21 23:54:00,UTR78400502,REF_14037,{}
STL_14038,TXN_24038,Axis Bank,5484,RTG123456,SWIFT123,4695.58,INR,settled,,BATCH_20260920,2026-09-21 22:56:00,UTR78403412,REF_14038,{}
STL_14039,TXN_24039,Axis Bank,7280,RTG123456,SWIFT123,8111.13,INR,settled,,BATCH_20260920,2026-09-21 23:58:00,UTR61234161,REF_14039,{}
STL_14040,TXN_24040,SBI,8496,RTG123456,SWIFT123,21843.17,INR,settled,,BATCH_20260920,2026-09-21 22:00:00,UTR16880768,REF_14040,{}
STL_14041,TXN_24041,ICICI Bank,6467,RTG123456,SWIFT123,6409.92,INR,settled,,BATCH_20260920,2026-09-21 22:02:00,UTR91726510,REF_14041,{}
STL_14042,TXN_24042,SBI,3835,RTG123456,SWIFT123,18971.6,INR,settled,,BATCH_20260920,2026-09-22 01:04:00,UTR93955568,REF_14042,{}
STL_14043,TXN_24043,ICICI Bank,8972,RTG123456,SWIFT123,20345.18,INR,settled,,BATCH_20260920,2026-09-21 22:06:00,UTR22526253,REF_14043,{}
STL_14044,TXN_24044,SBI,6842,RTG123456,SWIFT123,16177.8,INR,settled,,BATCH_20260920,2026-09-22 00:08:00,UTR40165022,REF_14044,{}
STL_14045,TXN_24045,SBI,7219,RTG123456,SWIFT123,11423.57,INR,settled,,BATCH_20260920,2026-09-22 00:10:00,UTR87535175,REF_14045,{}
STL_14046,TXN_24046,HDFC Bank,6405,RTG123456,SWIFT123,10019.06,INR,settled,,BATCH_20260920,2026-09-22 00:12:00,UTR41582565,REF_14046,{}
STL_14047,TXN_24047,SBI,5052,RTG123456,SWIFT123,1057.77,INR,settled,,BATCH_20260920,2026-09-21 22:14:00,UTR89862294,REF_14047,{}
STL_14048,TXN_24048,Axis Bank,5564,RTG123456,SWIFT123,24342.54,INR,settled,,BATCH_20260920,2026-09-21 23:16:00,UTR94049465,REF_14048,{}
STL_14050,TXN_24050,SBI,4619,RTG123456,SWIFT123,11634.39,INR,settled,,BATCH_20260920,2026-09-22 01:20:00,UTR20450620,REF_14050,{}
STL_14051,TXN_24051,Axis Bank,5557,RTG123456,SWIFT123,5497.8,INR,settled,,BATCH_20260920,2026-09-22 00:22:00,UTR45562219,REF_14051,{}
STL_14052,TXN_24052,ICICI Bank,7833,RTG123456,SWIFT123,10223.15,INR,settled,,BATCH_20260920,2026-09-21 21:24:00,UTR97986840,REF_14052,{}
STL_14053,TXN_24053,Axis Bank,5798,RTG123456,SWIFT123,8622.71,INR,settled,,BATCH_20260920,2026-09-22 01:26:00,UTR75325772,REF_14053,{}
STL_14054,TXN_24054,HDFC Bank,7968,RTG123456,SWIFT123,11027.61,INR,settled,,BATCH_20260920,2026-09-22 00:28:00,UTR51306902,REF_14054,{}
STL_14055,TXN_24055,SBI,5362,RTG123456,SWIFT123,7846.84,INR,settled,,BATCH_20260920,2026-09-22 00:30:00,UTR97863184,REF_14055,{}
STL_14057,TXN_24057,HDFC Bank,5804,RTG123456,SWIFT123,16968.18,INR,settled,,BATCH_20260920,2026-09-21 22:34:00,UTR20952698,REF_14057,{}
STL_14058,TXN_24058,ICICI Bank,6812,RTG123456,SWIFT123,643.42,INR,settled,,BATCH_20260920,2026-09-22 00:36:00,UTR46128609,REF_14058,{}
STL_14059,TXN_24059,HDFC Bank,5773,RTG123456,SWIFT123,5610.62,INR,settled,,BATCH_20260920,2026-09-21 21:38:00,UTR82853640,REF_14059,{}
STL_14060,TXN_24060,Axis Bank,2762,RTG123456,SWIFT123,12064.46,INR,settled,,BATCH_20260920,2026-09-22 00:40:00,UTR88946728,REF_14060,{}
STL_14062,TXN_24062,ICICI Bank,6279,RTG123456,SWIFT123,12944.52,INR,pending,,BATCH_20260920,,,REF_14062,{}
STL_14063,TXN_24063,SBI,3533,RTG123456,SWIFT123,24024.67,INR,settled,,BATCH_20260920,2026-09-21 22:46:00,UTR48054492,REF_14063,{}
STL_14064,TXN_24064,ICICI Bank,1022,RTG123456,SWIFT123,23094.74,INR,settled,,BATCH_20260920,2026-09-22 00:48:00,UTR68225220,REF_14064,{}
STL_14065,TXN_24065,SBI,5206,RTG123456,SWIFT123,7448.5,INR,settled,,BATCH_20260920,2026-09-22 00:50:00,UTR31341815,REF_14065,{}
STL_14067,TXN_24067,ICICI Bank,7563,RTG123456,SWIFT123,6006.08,INR,settled,,BATCH_20260920,2026-09-22 01:54:00,UTR80920489,REF_14067,{}
STL_14068,TXN_24068,ICICI Bank,2758,RTG123456,SWIFT123,11341.6,INR,pending,,BATCH_20260920,,,REF_14068,{}
STL_14070,TXN_24070,ICICI Bank,6383,RTG123456,SWIFT123,15959.37,INR,settled,,BATCH_20260920,2026-09-22 01:00:00,UTR12101095,REF_14070,{}
STL_14071,TXN_24071,HDFC Bank,4834,RTG123456,SWIFT123,10082.29,INR,settled,,BATCH_20260920,2026-09-22 01:02:00,UTR27468897,REF_14071,{}
STL_14072,TXN_24072,ICICI Bank,9826,RTG123456,SWIFT123,13557.67,INR,settled,,BATCH_20260920,2026-09-22 02:04:00,UTR69637313,REF_14072,{}
STL_14073,TXN_24073,ICICI Bank,2555,RTG123456,SWIFT123,24390.14,INR,settled,,BATCH_20260920,2026-09-22 00:06:00,UTR60972172,REF_14073,{}
STL_14074,TXN_24074,ICICI Bank,9378,RTG123456,SWIFT123,21380.41,INR,settled,,BATCH_20260920,2026-09-21 23:08:00,UTR10866869,REF_14074,{}
STL_14075,TXN_24075,ICICI Bank,3946,RTG123456,SWIFT123,2635.08,INR,settled,,BATCH_20260920,2026-09-21 23:10:00,UTR63991348,REF_14075,{}
STL_14076,TXN_24076,SBI,5244,RTG123456,SWIFT123,18361.48,INR,settled,,BATCH_20260920,2026-09-21 23:12:00,UTR75951600,REF_14076,{}
STL_14077,TXN_24077,SBI,6613,RTG123456,SWIFT123,14361.37,INR,settled,,BATCH_20260920,2026-09-21 23:14:00,UTR37434850,REF_14077,{}
STL_14078,TXN_24078,SBI,2294,RTG123456,SWIFT123,13724.9,INR,pending,,BATCH_20260920,,,REF_14078,{}
STL_14079,TXN_24079,Axis Bank,4276,RTG123456,SWIFT123,9857.0,INR,settled,,BATCH_20260920,2026-09-22 02:18:00,UTR23524514,REF_14079,{}
STL_14082,TXN_24082,SBI,1204,RTG123456,SWIFT123,8214.63,INR,settled,,BATCH_20260920,2026-09-21 23:24:00,UTR91057366,REF_14082,{}
STL_14083,TXN_24083,HDFC Bank,4465,RTG123456,SWIFT123,3770.85,INR,settled,,BATCH_20260920,2026-09-21 23:26:00,UTR75016593,REF_14083,{}
STL_14084,TXN_24084,HDFC Bank,6615,RTG123456,SWIFT123,4875.62,INR,settled,,BATCH_20260920,2026-09-22 02:28:00,UTR36432277,REF_14084,{}
STL_14085,TXN_24085,ICICI Bank,6186,RTG123456,SWIFT123,5513.95,INR,settled,,BATCH_20260920,2026-09-22 00:30:00,UTR35557083,REF_14085,{}
STL_14086,TXN_24086,HDFC Bank,7261,RTG123456,SWIFT123,5179.85,INR,settled,,BATCH_20260920,2026-09-21 23:32:00,UTR18549083,REF_14086,{}
STL_14087,TXN_24087,ICICI Bank,9963,RTG123456,SWIFT123,3980.63,INR,settled,,BATCH_20260920,2026-09-22 02:34:00,UTR21844161,REF_14087,{}
STL_14088,TXN_24088,SBI,1841,RTG123456,SWIFT123,1471.77,INR,settled,,BATCH_20260920,2026-09-21 23:36:00,UTR62582980,REF_14088,{}
STL_14089,TXN_24089,SBI,9383,RTG123456,SWIFT123,11496.21,INR,settled,,BATCH_20260920,2026-09-22 00:38:00,UTR97462078,REF_14089,{}
STL_14090,TXN_24090,SBI,8356,RTG123456,SWIFT123,21742.83,INR,settled,,BATCH_20260920,2026-09-21 22:40:00,UTR68481967,REF_14090,{}
STL_14092,TXN_24092,Axis Bank,6474,RTG123456,SWIFT123,23207.82,INR,settled,,BATCH_20260920,2026-09-22 01:44:00,UTR57358071,REF_14092,{}
STL_14093,TXN_24093,SBI,5099,RTG123456,SWIFT123,20793.71,INR,settled,,BATCH_20260920,2026-09-21 23:46:00,UTR85738831,REF_14093,{}
